,sex,foreigner,national_group,province_resid,age_atmaincrime,dateofbirth,priorcrimes_dummy,priorcrimes_number_group,maincrime_cat,maincrime_violent,totalmaincrimes_number,maincrime_date,province_execution,maincrime_program,maincrime_program2,maincrime_program_group,maincrime_programduration_group,V28_temps_inici,V29_durada_programa,V30_data_inici_programa,V31_data_fi_programa,V54_SAVRYprograma,V55_SAVRYdata,V56_@R1_resum_risc_global_reverse,V57_@R2_resum_risc_delictes_violents,V58_@R3_resum_risc_violencia_centre,V59_@R4_resum_risc_sortides_permisos,V60_SAVRY_total_score,V61_SAVRY_historics_total_score,V62_SAVRY_socials_total_score,V63_SAVRY_individuals_total_score,V64_SAVRY_proteccio_total_score,V65_@1_violencia_previa,V66_@2_historia_delictes_no_violents,V67_@3_inici_precoç_violencia,V68_@4_fracas_intervencions_anteriors,V69_@5_intents_autolesio_suicidi_anteriors,V70_@6_exposicio_violencia_llar,V71_@7_historia_maltracte_infantil,V72_@8_delinquencia_pares,V73_@9_separacio_precoç_pares,V74_@10_baix_rendiment_escola,V75_@11_delinquencia_grup_iguals,V76_@12_rebuig_grup_iguals,V77_@13_estrés_incapacitat_enfrontar_dificultats,V78_@14_escassa_habilitat_pares_educar,V79_@15_manca_suport_personal_social,V80_@16_entorn_marginal,V81_@17_actitud_negatives,V82_@18_assumpcio_riscos_impulsivitat,V83_@19_problemes_consum_toxics,V84_@20_problemes_maneig_enuig,V85_@21_baix_nivell_empatia_remordiment,V86_@22_problemes_concentracio_hiperactivitat,V87_@23_baixa_colaboracio_intervencions,V88_@24_baix_compromis_escolar_laboral,V89_@P1_impicacio_prosocial,V90_@P2_suport_social_fort,V91_@P3_forta_vinculacio_adult_prosocial,V92_@P4_actitud_positiva_intervencions_autoritat,V93_@P5_fort_compromis_escola_treball,V94_@P6_perseverança_tret_personalitat,V95_FACT1mean_ANTISOCIAL,V96_FACT2mean_DINAMICAFAM,V97_FACT3mean_PERSONALITAT,V98_FACT4mean_SUPORTSOCIAL,V99_FACT5mean_SUSCEPTIBILITAT,recid15_date,recid15_age,recid15_number,recid15_durat_group,recid15_crime_group,recid15_crime_viol,recid15_program,recid15_program_group,recid15_totsum,recid15_dummy,recid13_date,recid13_age,recid13_number,recid13_durat_group,recid13_crime_group,recid13_crime_viol,recid13_program,recid13_program_group,recid13_totsum,recid13_dummy,maincrime_year,recid15_viol
1270,Home,Espanyol,Spain,Barcelona,17.0,1989-10-30,Amb antecedents,1 fet,Contra la propietat no violent,No violent,1,2007-06-25,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Menys de 6 mesos,808.0,178,2009-09-10,2010-03-08,Llibertat vigilada,2010-02-03,Baixa,notapplicable,notapplicable,notapplicable,12.0,4.0,3.0,5.0,1.0,Moderat,Moderat,Baix,Baix,Baix,Baix,Baix,Baix,Alt,Baix,Baix,Baix,Baix,Alt,Baix,Moderat,Baix,Moderat,Moderat,Alt,Baix,Moderat,Baix,Baix,Present,Present,Absent,Present,Present,Present,0.43,0.5,0.57,0.8,0.0,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2007,False
1273,Home,Espanyol,Spain,Girona,16.0,1992-06-18,Amb antecedents,1 fet,Contra la propietat no violent,No violent,1,2009-04-14,Girona,Llibertat vigilada,Mesures d'execució,LV,De 6 mesos a 1 any,316.0,244,2010-02-24,2010-10-26,Llibertat vigilada,2010-10-25,Baixa,Baixa,notapplicable,notapplicable,21.0,8.0,4.0,9.0,0.0,Alt,Moderat,Baix,Baix,Baix,Alt,Moderat,Baix,Baix,Alt,Baix,Moderat,Moderat,Alt,Baix,Baix,Moderat,Alt,Moderat,Alt,Alt,Moderat,Baix,Baix,Present,Present,Present,Present,Present,Present,0.57,0.75,1.43,0.4,0.29,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2009,False
1274,Home,Espanyol,Spain,Barcelona,17.0,1989-04-09,Amb antecedents,1 fet,Contra la propietat no violent,No violent,1,2007-04-06,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Més d'1 any,558.0,565,2008-10-15,2010-05-03,Llibertat vigilada,2010-04-27,Alta,notapplicable,notapplicable,notapplicable,25.0,5.0,7.0,13.0,5.0,Baix,Baix,Baix,Baix,Moderat,Baix,Moderat,Moderat,Moderat,Moderat,Baix,Moderat,Baix,Alt,Alt,Alt,Baix,Alt,Moderat,Alt,Alt,Alt,Alt,Alt,Absent,Absent,Present,Absent,Absent,Absent,0.29,0.75,1.29,1.4,1.29,2012-04-16 00:00:00,23.0,1.0,D'1 a 2 anys,Contra la propietat violent,Violent,SIPC - Presó,Presó,1 reincidència,Sí,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2007,True
1275,Home,Espanyol,Spain,Barcelona,16.0,1991-01-07,Amb antecedents,1 fet,Contra la propietat no violent,No violent,1,2007-09-06,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Més d'1 any,624.0,423,2009-05-22,2010-07-20,Llibertat vigilada,2010-06-21,Moderada,notapplicable,notapplicable,notapplicable,6.0,2.0,2.0,2.0,1.0,Baix,Moderat,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Moderat,Baix,Baix,Moderat,Baix,Baix,Moderat,Baix,Baix,Moderat,Moderat,Baix,Baix,Baix,Baix,Absent,Present,Present,Present,Present,Present,0.29,0.0,0.29,0.2,0.29,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2007,False
1276,Home,Espanyol,Spain,Barcelona,16.0,1992-08-12,Amb antecedents,1 fet,Contra la propietat no violent,No violent,1,2008-09-02,Barcelona,Permanència de cap de setmana en domicili,Mesures d'execució,Altres medi obert,Menys de 6 mesos,532.0,62,2010-02-16,2010-04-19,Llibertat vigilada,2010-03-25,Baixa,notapplicable,notapplicable,notapplicable,9.0,2.0,2.0,5.0,5.0,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Alt,Baix,Baix,Moderat,Baix,Moderat,Baix,Baix,Moderat,Moderat,Moderat,Baix,Moderat,Baix,Moderat,Absent,Absent,Absent,Present,Absent,Absent,0.14,0.0,0.57,0.6,0.86,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2008,False
1277,Home,Espanyol,Spain,Barcelona,17.0,1991-10-04,Amb antecedents,1 fet,Contra la propietat no violent,No violent,1,2009-08-13,Barcelona,Mediació i reparació menors,MRM,Mediació i reparació menors,Menys de 6 mesos,204.0,59,2010-03-05,2010-05-03,Llibertat vigilada,2010-03-17,Moderada,notapplicable,notapplicable,notapplicable,15.0,5.0,4.0,6.0,2.0,Alt,Alt,Baix,Baix,Moderat,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Alt,Moderat,Moderat,Baix,Moderat,Moderat,Moderat,Moderat,Baix,Baix,Baix,Alt,Present,Present,Absent,Present,Absent,Present,0.86,0.0,0.71,0.6,0.43,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2009,False
1278,Home,Espanyol,Spain,Lleida,14.0,1992-10-11,Amb antecedents,1 fet,Contra la propietat no violent,No violent,1,2007-04-17,Lleida,Llibertat vigilada,Mesures d'execució,LV,De 6 mesos a 1 any,822.0,268,2009-07-17,2010-04-12,Llibertat vigilada,2010-02-22,Moderada,notapplicable,notapplicable,notapplicable,20.0,5.0,3.0,12.0,3.0,Moderat,Moderat,Baix,Moderat,Baix,Baix,Baix,Baix,Baix,Alt,Baix,Moderat,Moderat,Moderat,Baix,Baix,Moderat,Moderat,Moderat,Moderat,Alt,Alt,Alt,Alt,Absent,Present,Present,Present,Absent,Absent,0.57,0.0,1.29,0.2,1.29,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2007,False
1279,Dona,Espanyol,Spain,Lleida,15.0,1992-09-17,Amb antecedents,1 fet,Contra la propietat no violent,No violent,1,2008-06-12,Lleida,Llibertat vigilada,Mesures d'execució,LV,Menys de 6 mesos,536.0,179,2009-11-30,2010-05-28,Llibertat vigilada,2010-05-03,Baixa,notapplicable,notapplicable,notapplicable,8.0,6.0,1.0,1.0,1.0,Baix,Alt,Baix,Baix,Baix,Baix,Moderat,Baix,Alt,Moderat,Baix,Moderat,Baix,Baix,Baix,Baix,Baix,Baix,Moderat,Baix,Baix,Baix,Baix,Baix,Present,Present,Present,Present,Present,Absent,0.43,0.75,0.14,0.0,0.29,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2008,False
1280,Home,Espanyol,Spain,Barcelona,16.0,1991-11-08,Amb antecedents,1 fet,Contra la propietat no violent,No violent,1,2007-11-22,Barcelona,Llibertat vigilada,Mesures d'execució,LV,De 6 mesos a 1 any,693.0,268,2009-10-15,2010-07-11,Llibertat vigilada,2010-04-14,Baixa,notapplicable,notapplicable,notapplicable,12.0,7.0,3.0,2.0,3.0,Baix,Baix,Baix,Baix,Baix,Alt,Moderat,Moderat,Alt,Moderat,Baix,Baix,Moderat,Moderat,Moderat,Baix,Baix,Baix,Moderat,Moderat,Baix,Baix,Baix,Baix,Absent,Absent,Absent,Present,Present,Present,0.14,1.5,0.29,0.8,0.29,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2007,False
1281,Home,Espanyol,Spain,Barcelona,16.0,1991-11-17,Amb antecedents,1 fet,Altres,No violent,1,2008-08-29,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Menys de 6 mesos,531.0,118,2010-02-11,2010-06-10,Llibertat vigilada,2010-06-04,Alta,notapplicable,notapplicable,notapplicable,13.0,4.0,5.0,4.0,0.0,Baix,Baix,Baix,Baix,Baix,Moderat,Moderat,Baix,Moderat,Moderat,Baix,Moderat,Baix,Alt,Moderat,Moderat,Baix,Moderat,Moderat,Baix,Baix,Moderat,Baix,Moderat,Present,Present,Present,Present,Present,Present,0.14,0.75,0.43,0.8,0.29,2012-04-28 00:00:00,20.0,1.0,D'1 a 2 anys,Contra la propietat no violent,No violent,MPA - Programes formatius,Altres MPA,1 reincidència,Sí,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2008,False
1282,Home,Espanyol,Spain,Barcelona,16.0,1992-04-30,Amb antecedents,1 fet,Altres,No violent,1,2008-07-15,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Més d'1 any,365.0,449,2009-07-15,2010-10-07,Llibertat vigilada,2010-10-07,Baixa,notapplicable,notapplicable,notapplicable,6.0,3.0,2.0,1.0,1.0,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Moderat,Alt,Baix,Baix,Baix,Moderat,Moderat,Baix,Baix,Baix,Moderat,Baix,Baix,Baix,Baix,Baix,Present,Present,Absent,Present,Present,Present,0.14,0.25,0.0,0.6,0.29,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2008,False
1283,Home,Espanyol,Spain,Girona,16.0,1991-12-19,Amb antecedents,1 fet,Altres,No violent,1,2008-11-30,Barcelona,Llibertat vigilada,Mesures d'execució,LV,De 6 mesos a 1 any,555.0,184,2010-06-08,2010-12-09,Llibertat vigilada,2010-12-01,Baixa,Baixa,notapplicable,notapplicable,4.0,2.0,1.0,1.0,0.0,Baix,Moderat,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Moderat,Baix,Baix,Moderat,Baix,Baix,Baix,Baix,Baix,Moderat,Baix,Baix,Baix,Baix,Baix,Present,Present,Present,Present,Present,Present,0.29,0.0,0.14,0.0,0.14,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2008,False
1285,Home,Espanyol,Spain,Barcelona,16.0,1991-08-31,Amb antecedents,2 fets,Altres,No violent,2,2008-06-30,Barcelona,Llibertat vigilada,Mesures d'execució,LV,De 6 mesos a 1 any,633.0,269,2010-03-25,2010-12-20,Llibertat vigilada,2010-10-15,Moderada,Moderada,notapplicable,notapplicable,11.0,4.0,0.0,7.0,3.0,Moderat,Moderat,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Alt,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Alt,Moderat,Moderat,Moderat,Moderat,Baix,Moderat,Absent,Present,Present,Present,Absent,Absent,0.43,0.0,0.71,0.0,0.86,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2008,False
1287,Home,Espanyol,Spain,Barcelona,16.0,1992-07-07,Amb antecedents,3 fets o més,Altres,No violent,3,2008-08-26,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Menys de 6 mesos,528.0,88,2010-02-05,2010-05-05,Llibertat vigilada,2010-03-30,Baixa,notapplicable,notapplicable,notapplicable,13.0,8.0,3.0,2.0,4.0,Moderat,Moderat,Baix,Baix,Baix,Alt,Moderat,Baix,Alt,Moderat,Baix,Baix,Moderat,Moderat,Moderat,Baix,Baix,Baix,Moderat,Moderat,Baix,Baix,Baix,Baix,Absent,Absent,Absent,Present,Present,Absent,0.43,1.25,0.29,0.8,0.43,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2008,False
1288,Home,Espanyol,Spain,Tarragona,15.0,1993-06-25,Amb antecedents,1 fet,Altres,No violent,1,2009-05-08,Lleida,Llibertat vigilada,Mesures d'execució,LV,De 6 mesos a 1 any,307.0,268,2010-03-11,2010-12-05,Llibertat vigilada,2010-11-29,Baixa,notapplicable,notapplicable,notapplicable,12.0,7.0,2.0,3.0,0.0,Baix,Moderat,Baix,Baix,Moderat,Moderat,Moderat,Baix,Alt,Moderat,Baix,Baix,Moderat,Moderat,Baix,Baix,Moderat,Baix,Moderat,Baix,Moderat,Baix,Baix,Baix,Present,Present,Present,Present,Present,Present,0.43,1.0,0.43,0.2,0.14,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2009,False
1289,Dona,Espanyol,Spain,Barcelona,17.0,1989-10-25,Amb antecedents,1 fet,Altres,No violent,1,2007-08-24,Barcelona,Llibertat vigilada,Mesures d'execució,LV,De 6 mesos a 1 any,826.0,182,2009-11-27,2010-05-28,Llibertat vigilada,2010-05-26,Moderada,notapplicable,notapplicable,notapplicable,17.0,7.0,3.0,7.0,5.0,Moderat,Baix,Baix,Baix,Baix,Alt,Moderat,Alt,Moderat,Baix,Baix,Baix,Moderat,Moderat,Moderat,Baix,Moderat,Moderat,Moderat,Baix,Moderat,Baix,Moderat,Alt,Absent,Present,Absent,Absent,Absent,Absent,0.29,1.5,0.57,0.6,1.0,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2007,False
1291,Home,Espanyol,Spain,Barcelona,17.0,1990-09-22,Amb antecedents,1 fet,Altres,No violent,1,2008-05-25,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Més d'1 any,281.0,483,2009-03-02,2010-06-29,Llibertat vigilada,2010-06-18,Baixa,notapplicable,notapplicable,notapplicable,13.0,6.0,3.0,4.0,1.0,Moderat,Moderat,Moderat,Moderat,Baix,Baix,Baix,Baix,Baix,Alt,Baix,Baix,Moderat,Moderat,Baix,Moderat,Moderat,Moderat,Moderat,Moderat,Baix,Baix,Baix,Baix,Present,Present,Present,Absent,Present,Present,0.71,0.0,0.57,0.4,0.43,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2008,False
1292,Home,Espanyol,Spain,Barcelona,17.0,1992-11-19,Amb antecedents,1 fet,Altres,No violent,1,2009-11-19,Barcelona,Mediació i reparació menors,MRM,Mediació i reparació menors,De 6 mesos a 1 any,71.0,236,2010-01-29,2010-09-23,Llibertat vigilada,2010-08-04,Moderada,Moderada,notapplicable,notapplicable,14.0,5.0,2.0,7.0,3.0,Baix,Baix,Moderat,Alt,Baix,Baix,Baix,Baix,Baix,Alt,Baix,Baix,Moderat,Moderat,Baix,Baix,Moderat,Moderat,Moderat,Moderat,Moderat,Moderat,Baix,Moderat,Absent,Present,Absent,Present,Absent,Present,0.57,0.0,0.86,0.4,0.71,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2009,False
1293,Home,Espanyol,Spain,Barcelona,16.0,1993-07-08,Amb antecedents,1 fet,Altres,No violent,1,2009-12-25,Barcelona,Assessorament tècnic menors,ATM,Assessorament tècnic menors,Menys de 6 mesos,75.0,103,2010-03-10,2010-06-22,Llibertat vigilada,2010-03-30,Moderada,notapplicable,notapplicable,notapplicable,11.0,3.0,3.0,5.0,3.0,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Moderat,Alt,Baix,Baix,Moderat,Moderat,Moderat,Baix,Moderat,Moderat,Moderat,Baix,Baix,Baix,Baix,Alt,Present,Present,Absent,Present,Absent,Absent,0.14,0.25,0.43,0.6,0.86,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2009,False
1294,Home,Espanyol,Spain,Lleida,14.0,1993-11-19,Amb antecedents,2 fets,Altres,No violent,2,2008-02-06,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Més d'1 any,496.0,435,2009-06-16,2010-08-26,Llibertat vigilada,2010-08-25,Moderada,notapplicable,notapplicable,notapplicable,8.0,3.0,4.0,1.0,6.0,Baix,Baix,Baix,Moderat,Baix,Baix,Baix,Baix,Baix,Alt,Baix,Baix,Moderat,Moderat,Moderat,Moderat,Baix,Baix,Moderat,Baix,Baix,Baix,Baix,Baix,Absent,Absent,Absent,Absent,Absent,Absent,0.29,0.0,0.14,1.0,0.86,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2008,False
1296,Home,Espanyol,Spain,Barcelona,15.0,1992-10-18,Amb antecedents,1 fet,Contra les persones,Violent,1,2008-04-24,Barcelona,Llibertat vigilada,Mesures d'execució,LV,De 6 mesos a 1 any,533.0,362,2009-10-09,2010-10-06,Llibertat vigilada,2010-07-21,Baixa,Baixa,notapplicable,notapplicable,3.0,0.0,0.0,3.0,0.0,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Moderat,Moderat,Baix,Moderat,Baix,Baix,Baix,Baix,Present,Present,Present,Present,Present,Present,0.0,0.0,0.43,0.0,0.0,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2008,False
1297,Dona,Espanyol,Spain,Barcelona,15.0,1992-01-17,Amb antecedents,2 fets,Contra les persones,Violent,2,2007-03-05,Girona,Llibertat vigilada,Mesures d'execució,LV,De 6 mesos a 1 any,962.0,181,2009-10-22,2010-04-21,Llibertat vigilada,2010-02-10,Baixa,notapplicable,notapplicable,notapplicable,11.0,2.0,3.0,6.0,2.0,Baix,Baix,Baix,Baix,Baix,Moderat,Baix,Baix,Baix,Moderat,Baix,Baix,Moderat,Moderat,Baix,Moderat,Moderat,Moderat,Baix,Moderat,Baix,Alt,Baix,Moderat,Absent,Present,Present,Present,Absent,Present,0.0,0.25,0.86,0.4,0.57,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2007,False
1299,Home,Espanyol,Spain,Barcelona,17.0,1990-07-25,Amb antecedents,1 fet,Contra les persones,Violent,1,2008-06-25,Barcelona,Llibertat vigilada,Mesures d'execució,LV,De 6 mesos a 1 any,264.0,364,2009-03-16,2010-03-15,Llibertat vigilada,2010-02-22,Baixa,notapplicable,notapplicable,notapplicable,13.0,4.0,5.0,4.0,0.0,Baix,Moderat,Baix,Baix,Baix,Moderat,Baix,Baix,Baix,Alt,Baix,Moderat,Moderat,Moderat,Moderat,Moderat,Moderat,Moderat,Baix,Moderat,Baix,Moderat,Baix,Baix,Present,Present,Present,Present,Present,Present,0.14,0.25,0.86,0.6,0.29,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2008,False
1300,Home,Espanyol,Spain,Lleida,17.0,1990-11-15,Amb antecedents,2 fets,Contra les persones,Violent,2,2008-05-16,Lleida,Llibertat vigilada,Mesures d'execució,LV,Més d'1 any,362.0,398,2009-05-13,2010-06-16,Llibertat vigilada,2010-03-08,Baixa,notapplicable,notapplicable,notapplicable,3.0,2.0,1.0,0.0,0.0,Moderat,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Moderat,Baix,Baix,Baix,Baix,Baix,Moderat,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Present,Present,Present,Present,Present,Present,0.14,0.0,0.0,0.2,0.14,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2008,False
1301,Home,Espanyol,Spain,Barcelona,17.0,1991-03-01,Amb antecedents,1 fet,Contra les persones,Violent,1,2008-04-06,Barcelona,Llibertat vigilada,Mesures d'execució,LV,Més d'1 any,459.0,453,2009-07-09,2010-10-06,Llibertat vigilada,2010-07-13,Moderada,notapplicable,notapplicable,notapplicable,2.0,2.0,0.0,0.0,0.0,Moderat,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Moderat,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Present,Present,Present,Present,Present,Present,0.14,0.0,0.0,0.0,0.14,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2008,False
1302,Dona,Espanyol,Spain,Girona,16.0,1992-08-25,Amb antecedents,1 fet,Contra les persones,Violent,1,2009-01-13,Girona,Llibertat vigilada,Mesures d'execució,LV,De 6 mesos a 1 any,400.0,244,2010-02-17,2010-10-20,Llibertat vigilada,2010-10-20,Baixa,Baixa,notapplicable,notapplicable,7.0,5.0,2.0,0.0,1.0,Baix,Moderat,Baix,Baix,Baix,Moderat,Moderat,Moderat,Baix,Moderat,Baix,Baix,Baix,Moderat,Moderat,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Present,Absent,Present,Present,Present,Present,0.14,0.75,0.0,0.6,0.14,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2009,False
1307,Home,Espanyol,Spain,Tarragona,16.0,1991-11-19,Amb antecedents,1 fet,Contra les persones,Violent,1,2008-10-24,Tarragona,Prestacions en benefici de la comunitat,Mesures d'execució,PBC,De 6 mesos a 1 any,560.0,194,2010-05-07,2010-11-17,Llibertat vigilada,2010-09-21,Baixa,notapplicable,notapplicable,notapplicable,11.0,9.0,0.0,2.0,0.0,Moderat,Moderat,Baix,Baix,Baix,Alt,Alt,Moderat,Moderat,Moderat,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Moderat,Baix,Moderat,Baix,Baix,Present,Present,Present,Present,Present,Present,0.29,1.5,0.29,0.0,0.14,2014-02-16 00:00:00,22.0,1.0,De 3 a 4 anys,Altres,No violent,MPA - Treballs en benefici de la comunitat,TBC,1 reincidència,Sí,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2008,False
1310,Dona,Espanyol,Spain,Girona,15.0,1992-08-30,Amb antecedents,1 fet,Contra les persones,Violent,1,2008-06-05,Girona,Llibertat vigilada,Mesures d'execució,LV,De 6 mesos a 1 any,599.0,217,2010-01-25,2010-08-30,Llibertat vigilada,2010-05-18,Baixa,Baixa,notapplicable,notapplicable,6.0,3.0,1.0,2.0,1.0,Moderat,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Baix,Alt,Baix,Moderat,Baix,Baix,Baix,Baix,Moderat,Baix,Baix,Baix,Moderat,Baix,Baix,Baix,Absent,Present,Present,Present,Present,Present,0.14,0.0,0.43,0.0,0.43,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,notapplicable,No,2008,False
